job_id,title_clean,company_clean,location_clean,role_category,remote_type,source,category,job_type,publication_date,salary,url,collected_at
adzuna_5724400658,"Business Insights Manager, Operational Analytics",Manulife,Canada,Other,Not Specified,Adzuna,Accounting & Finance Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5724400658?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5611246245,Mergers and Acquisitions Analyst,Valnet Inc.,"Saint-Laurent, Montréal",Data Analyst,On-site,Adzuna,Consultancy Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5611246245?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5686077379,"Consultant, Affinity",WTW,"Toronto Dominion Centre, City of Toronto",Other,Not Specified,Adzuna,Accounting & Finance Jobs,Not Specified,,100000 - 115000,https://www.adzuna.ca/details/5686077379?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5662792452,Staff Analytics Engineer,Passage,"Toronto, Ontario",Other,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5662792452?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5710544793,Insights Analyst,BioScript Solutions Career,"Oakville, Halton",Data Analyst,Remote,Adzuna,Accounting & Finance Jobs,permanent,,None - None,https://www.adzuna.ca/details/5710544793?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5689096291,Analytics Engineer,Trulioo,"Greater Vancouver, British Columbia",Other,Not Specified,Adzuna,IT Jobs,permanent,,80000 - 120000,https://www.adzuna.ca/details/5689096291?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5714820609,Global Senior Analyst,Resmed,Canada,Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5714820609?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5716655776,Application Development Technical Business Analyst Assistant Vice President,Citigroup,"Mississauga, Peel region",Business Analyst,Not Specified,Adzuna,Accounting & Finance Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5716655776?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5723338966,Head of Data & Systems,Jane,Canada,Other,Not Specified,Adzuna,IT Jobs,Not Specified,,255000 - 315000,https://www.adzuna.ca/details/5723338966?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5626506048,Senior Assessment Analyst,Job Details,Canada,Data Analyst,Not Specified,Adzuna,Teaching Jobs,Not Specified,,75000 - 83000,https://www.adzuna.ca/details/5626506048?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5724547986,Analyst Relations Advisor,Boomi,Canada,Data Analyst,Remote,Adzuna,"PR, Advertising & Marketing Jobs",Not Specified,,99000 - 125000,https://www.adzuna.ca/details/5724547986?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5636566829,"Solution Architect, Dynamics 365 Business Central",Long View Systems,Canada,Other,Not Specified,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5636566829?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5717267076,"Project Controls Reporting Analyst (Calgary or Edmonton, AB) Hybrid",Enbridge,"Chinatown, Calgary",Data Analyst,Remote,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5717267076?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5717267736,Engineering Manager II - Analytics Platform,Spotify,"Toronto, Ontario",Other,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5717267736?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5725348766,Affiliate Marketing Manager,Sleep Country,"Berczy Park, City of Toronto",Other,Not Specified,Adzuna,"PR, Advertising & Marketing Jobs",Not Specified,,90000 - 110000,https://www.adzuna.ca/details/5725348766?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5680610326,Investment Associate,Valnet,"Saint-Laurent, Montréal",Other,Not Specified,Adzuna,Consultancy Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5680610326?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5715689954,"Scientist II (Bioassay), Analytical Development - Biologics - Eurofins CDMO Alphora, Inc.",Eurofins Canada BioPharma,"Mississauga, Peel region",Other,Not Specified,Adzuna,Scientific & QA Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5715689954?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5710998055,Investment Associate,Valnet Inc.,"Montréal, Québec",Other,Not Specified,Adzuna,Consultancy Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5710998055?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5689015608,Data Architect,AtkinsRéalis,Canada,Other,Not Specified,Adzuna,IT Jobs,Not Specified,,93800 - 129000,https://www.adzuna.ca/details/5689015608?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5381019787,Senior Associate/Cybersecurity & Incident Response (Forensic Services practice),Charles River Associates,"Toronto, Ontario",Other,Not Specified,Adzuna,IT Jobs,Not Specified,,140000 - 190000,https://www.adzuna.ca/details/5381019787?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5686144052,"Senior Analyst, Affinity",WTW,"Toronto Dominion Centre, City of Toronto",Data Analyst,Not Specified,Adzuna,Accounting & Finance Jobs,Not Specified,,80000 - 100000,https://www.adzuna.ca/details/5686144052?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5716859214,Principal Product & Program Manager  Digital Banking Transformation (Credit Unions),Aequilibrium Software Inc.,Canada,Other,Hybrid,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5716859214?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5658746657,"Manager, Financial Planning & Analysis",EQ Bank,"Toronto, Ontario",Other,Not Specified,Adzuna,Accounting & Finance Jobs,permanent,,None - None,https://www.adzuna.ca/details/5658746657?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5724496916,Job ID 31930: GIS Analyst,City of Hamilton,"Hamilton, Hamilton region",Data Analyst,Not Specified,Adzuna,IT Jobs,contract,,44784 - 50891,https://www.adzuna.ca/details/5724496916?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5442628137,Associate Principal/Cybersecurity & Incident Response (Forensic Services practice),Charles River Associates,"Toronto, Ontario",Other,Not Specified,Adzuna,IT Jobs,Not Specified,,175000 - 225000,https://www.adzuna.ca/details/5442628137?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5696896058,Senior Marketing Analyst,HelloFresh,"Toronto, Ontario",Data Analyst,Not Specified,Adzuna,"PR, Advertising & Marketing Jobs",Not Specified,,70000 - 80000,https://www.adzuna.ca/details/5696896058?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5725073682,Affiliate Marketing Manager,ENDY,"Toronto, Ontario",Other,Not Specified,Adzuna,"PR, Advertising & Marketing Jobs",Not Specified,,None - None,https://www.adzuna.ca/details/5725073682?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5720750063,"Product Owner, Data & Analytics",Mattamy Homes,"Etobicoke, Toronto",Other,Hybrid,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5720750063?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5719847588,Senior Analytics Solutions Engineer,WorkSafeBC,"Richmond, Greater Vancouver",Other,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5719847588?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5722066854,"Senior Manager, Data Analytics",Walmart,"Mississauga, Peel region",Other,Not Specified,Adzuna,IT Jobs,Not Specified,,109400 - 150480,https://www.adzuna.ca/details/5722066854?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5720711935,Human Capital and Talent Management Analyst,United Nations Development Programme,"Montréal, Québec",Data Analyst,Not Specified,Adzuna,HR & Recruitment Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5720711935?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5716260170,"Senior Manager, Monitoring & Customer Insights",BMO,"Toronto, Ontario",Other,Not Specified,Adzuna,Accounting & Finance Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5716260170?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5690030022,Fraud Analyst,Meridian Credit Union Limited,"Etobicoke, Toronto",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,59800 - 89800,https://www.adzuna.ca/details/5690030022?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5695900675,Product Analytics Manager,Jobber,"Toronto, Ontario",Other,Not Specified,Adzuna,Engineering Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5695900675?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5710656698,"Senior Consultant/Manager, Financial Crime Analytics",Deloitte,"Toronto, Ontario",Other,Hybrid,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5710656698?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5718877139,"Analyst, Global Markets Corporate Banking",BMO,"Toronto, Ontario",Data Analyst,Not Specified,Adzuna,Accounting & Finance Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5718877139?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5678294005,"Senior Product Designer, Digital",Loblaw Companies,"Toronto, Ontario",Other,Not Specified,Adzuna,Creative & Design Jobs,Not Specified,,0 - 132,https://www.adzuna.ca/details/5678294005?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5719817914,Mergers and Acquisitions Analyst,Valnet,"Montréal, Québec",Data Analyst,On-site,Adzuna,Consultancy Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5719817914?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5718503847,Mergers and Acquisitions Analyst,Valnet Inc.,"Montréal, Québec",Data Analyst,On-site,Adzuna,Consultancy Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5718503847?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5694726067,Technical Analytics Consultant Senior,Valtech,Canada,Other,Not Specified,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5694726067?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5710656695,Customer Strategy Analyst,Deloitte,"Toronto, Ontario",Data Analyst,Hybrid,Adzuna,Consultancy Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5710656695?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5710656697,"Senior Manager, Financial Crime Analytics",Deloitte,"Toronto, Ontario",Other,Hybrid,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5710656697?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5710656376,"Manager, Fraud Management",Deloitte,"Toronto, Ontario",Other,Hybrid,Adzuna,Accounting & Finance Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5710656376?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5694787352,Technical Analytics Consultant Senior,Valtech,"Montréal, Québec",Other,Not Specified,Adzuna,Engineering Jobs,contract,,None - None,https://www.adzuna.ca/details/5694787352?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
pythonorg_senior_python_&_sas_developer_(data_modernization),Senior Python & SAS Developer (Data Modernization),New Senior Python & SAS Developer (Data Modernization) Illumen Group Inc.,"Suitland, MD, United States",Other,Not Specified,Python.org Scrape,Technology,Not Specified,,Not Provided,https://www.python.org/jobs/8083/,2026-05-12T13:12:58.715424
pythonorg_founding_engineer,Founding Engineer,New Founding Engineer MyDataValue,"London, UK",Other,Not Specified,Python.org Scrape,Technology,Not Specified,,Not Provided,https://www.python.org/jobs/8082/,2026-05-12T13:12:58.715424
pythonorg_senior_back-end_python_engineer_-_fully_remote-wor,Senior Back-End Python Engineer - FULLY REMOTE-WORLDWIDE,"New Senior Back-End Python Engineer - FULLY REMOTE-WORLDWIDE ActivePrime, Inc.","REMOTE, REMOTE",Other,Remote,Python.org Scrape,Technology,Not Specified,,Not Provided,https://www.python.org/jobs/8081/,2026-05-12T13:12:58.715424
"pythonorg_senior_be_python_engineer_for_devops-fully_remote,","Senior BE Python Engineer for DevOps-FULLY REMOTE, U.S., CANADA, EUROPE based only","New Senior BE Python Engineer for DevOps-FULLY REMOTE, U.S., CANADA, EUROPE based only ActivePrime, Inc.","REMOTE, REMOTE",Other,Remote,Python.org Scrape,Technology,Not Specified,,Not Provided,https://www.python.org/jobs/8080/,2026-05-12T13:12:58.715424
pythonorg_senior_fullstack_software_engineer,Senior Fullstack Software Engineer,New Senior Fullstack Software Engineer Autodesk,"London, United Kingdom",Other,Not Specified,Python.org Scrape,Technology,Not Specified,,Not Provided,https://www.python.org/jobs/8079/,2026-05-12T13:12:58.715424
pythonorg_developer_-_fully_remote,Developer - Fully Remote,New Developer - Fully Remote mySociety,"Fully Remote ›, United Kingdom",Other,Remote,Python.org Scrape,Technology,Not Specified,,Not Provided,https://www.python.org/jobs/8078/,2026-05-12T13:12:58.715424
pythonorg_python_back-end_developer,Python Back-end Developer,New Python Back-end Developer Initialize,"Remote, Remote, UK",Other,Remote,Python.org Scrape,Technology,Not Specified,,Not Provided,https://www.python.org/jobs/8077/,2026-05-12T13:12:58.715424
pythonorg_associate_principal_ai_scientist,Associate Principal AI Scientist,New Associate Principal AI Scientist AstraZeneca,"Durham, North Carolina, USA",Other,Not Specified,Python.org Scrape,Technology,Not Specified,,Not Provided,https://www.python.org/jobs/8076/,2026-05-12T13:12:58.715424
pythonorg_junior_devops_engineer,Junior DevOps Engineer,New Junior DevOps Engineer Patrick J. McGovern Foundation,"Remote, United States",Other,Remote,Python.org Scrape,Technology,Not Specified,,Not Provided,https://www.python.org/jobs/8075/,2026-05-12T13:12:58.715424
pythonorg_research_advocate_and_support_engineer,Research Advocate and Support Engineer,"New Research Advocate and Support Engineer Redivis, Inc.","Oakland, CA, United States",Other,Not Specified,Python.org Scrape,Technology,Not Specified,,Not Provided,https://www.python.org/jobs/8074/,2026-05-12T13:12:58.715424
pythonorg_senior_python_core_engineer,Senior Python Core Engineer,New Senior Python Core Engineer Chime,"Remote, United States",Other,Remote,Python.org Scrape,Technology,Not Specified,,Not Provided,https://www.python.org/jobs/8073/,2026-05-12T13:12:58.715424
pythonorg_lead_python_backend_engineer,Lead Python Backend Engineer,New Lead Python Backend Engineer Reef Technologies,"Warsaw (fully remote), Poland",Other,Remote,Python.org Scrape,Technology,Not Specified,,Not Provided,https://www.python.org/jobs/8072/,2026-05-12T13:12:58.715424
pythonorg_senior_python_backend_engineer,Senior Python Backend Engineer,New Senior Python Backend Engineer Reef Technologies,"Warsaw (fully remote), Poland",Other,Remote,Python.org Scrape,Technology,Not Specified,,Not Provided,https://www.python.org/jobs/8071/,2026-05-12T13:12:58.715424
pythonorg_senior_python_engineer,Senior Python Engineer,New Senior Python Engineer Fulfil,"Toronto, ON, Canada",Other,Not Specified,Python.org Scrape,Technology,Not Specified,,Not Provided,https://www.python.org/jobs/8070/,2026-05-12T13:12:58.715424
pythonorg_python_developer,Python Developer,New Python Developer Ktek Resourcing,"Columbus, Ohio, United States",Other,Not Specified,Python.org Scrape,Technology,Not Specified,,Not Provided,https://www.python.org/jobs/8069/,2026-05-12T13:12:58.715424
pythonorg_software_engineer_-_python,Software Engineer - Python,Software Engineer - Python RouteOne,"Farmington Hills, MI, United States",Other,Not Specified,Python.org Scrape,Technology,Not Specified,,Not Provided,https://www.python.org/jobs/8068/,2026-05-12T13:12:58.715424
pythonorg_python_research_software_consultant_(competitive_p,"Python Research Software Consultant (Competitive Pay, Short-Term, Remote)","Python Research Software Consultant (Competitive Pay, Short-Term, Remote) Texas Southern University","Houston, TX, USA",Other,Remote,Python.org Scrape,Technology,Not Specified,,Not Provided,https://www.python.org/jobs/8067/,2026-05-12T13:12:58.715424
pythonorg_genai_&_python_specialist,GenAI & Python Specialist,GenAI & Python Specialist Deloitte,"Toronto, Ontario, Canada",Other,Not Specified,Python.org Scrape,Technology,Not Specified,,Not Provided,https://www.python.org/jobs/8066/,2026-05-12T13:12:58.715424
pythonorg_machine_learning_engineer,Machine Learning Engineer,Machine Learning Engineer Rebel Space Technologies,"Long Beach, Hybrid, California, USA",Machine Learning,Hybrid,Python.org Scrape,Technology,Not Specified,,Not Provided,https://www.python.org/jobs/8065/,2026-05-12T13:12:58.715424
pythonorg_software_engineer_(python/data),Software Engineer (Python/Data),Software Engineer (Python/Data) Nava PBC,"Remote, United States",Other,Remote,Python.org Scrape,Technology,Not Specified,,Not Provided,https://www.python.org/jobs/8062/,2026-05-12T13:12:58.715424
"pythonorg_devops_engineer-fully_remote-us,_canada,_europe_ba","DevOps Engineer-FULLY REMOTE-US, CANADA, EUROPE based only","DevOps Engineer-FULLY REMOTE-US, CANADA, EUROPE based only ActivePrime, Inc.","REMOTE, REMOTE",Other,Remote,Python.org Scrape,Technology,Not Specified,,Not Provided,https://www.python.org/jobs/8061/,2026-05-12T13:12:58.715424
pythonorg_senior_python_developer_-_full_stack,Senior Python Developer - full stack,Senior Python Developer - full stack Trusted Carrier Logistik GmbH,"Remote (EU), Overijsel, Remote (EU)",Other,Remote,Python.org Scrape,Technology,Not Specified,,Not Provided,https://www.python.org/jobs/8057/,2026-05-12T13:12:58.715424
pythonorg_senior_research_software_engineer_(multiphoton_mic,Senior Research Software Engineer (Multiphoton Microscopy),Senior Research Software Engineer (Multiphoton Microscopy) Sainsbury Wellcome Centre,"London, United Kingdom",Other,Not Specified,Python.org Scrape,Technology,Not Specified,,Not Provided,https://www.python.org/jobs/8056/,2026-05-12T13:12:58.715424
pythonorg_senior_research_software_engineer_(neural_and_beha,Senior Research Software Engineer (Neural and Behavioural Data),Senior Research Software Engineer (Neural and Behavioural Data) Sainsbury Wellcome Centre,"London, United Kingdom",Other,Not Specified,Python.org Scrape,Technology,Not Specified,,Not Provided,https://www.python.org/jobs/8055/,2026-05-12T13:12:58.715424
adzuna_5727240710,Data Analyst,Jose Merciline,"Montréal, Québec",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727240710?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727745713,Data Analyst,Insight Global,"Brampton, Peel region",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727745713?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727158850,Business Data Analyst,Jose Merciline,"Montréal, Québec",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727158850?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727347532,Health Data Analyst,Orion Health,"Toronto, Ontario",Data Analyst,Not Specified,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5727347532?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727244127,Senior Data Analyst,CGI,"Toronto, Ontario",Data Analyst,Hybrid,Adzuna,IT Jobs,Not Specified,,95000 - 145000,https://www.adzuna.ca/details/5727244127?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727241535,Business Analyst / Data Analyst,Jose Merciline,"Montréal, Québec",Business Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727241535?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727127354,Business Master Data Analyst,CGI,"Sherbrooke, Estrie",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727127354?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5725347208,Senior Alternatives Data Analyst,Marsh McLennan,Canada,Data Analyst,Hybrid,Adzuna,IT Jobs,Not Specified,,84000 - 126000,https://www.adzuna.ca/details/5725347208?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727961676,Statistician/Data Analyst - Data Insights and Decision Support,General Motors,"Markham, York region",Data Analyst,Hybrid,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727961676?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727604551,Senior Python Developer/Data Analyst - Capital Markets,Astra North Infoteck Inc.,"Toronto, Ontario",Data Analyst,Not Specified,Adzuna,IT Jobs,contract,,10000 - None,https://www.adzuna.ca/details/5727604551?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727744488,Data & BI Analyst II,Edward Jones,"Mississauga, Peel region",BI Analyst,Not Specified,Adzuna,Accounting & Finance Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727744488?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727269519,Business Analyst,Jose Merciline,"Montréal, Québec",Business Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727269519?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727201508,Business Analyst,Jose Merciline,Canada,Business Analyst,Not Specified,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5727201508?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727347191,Business Analyst,Execaire Aviation,"Dorval, Montréal",Business Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727347191?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727225880,Consultant Business Analyst,Change Connect,"Charlottetown, Queens",Business Analyst,Not Specified,Adzuna,Consultancy Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727225880?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727147767,MRO Business Analyst,CGI,"Montréal, Québec",Business Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727147767?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727746216,Senior Business Analyst,US Tech Solutions,Canada,Business Analyst,Remote,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727746216?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727143610,Technical Business Analyst,Jose Merciline,"Montréal, Québec",Business Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727143610?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727253736,Business Analyst / QA,Jose Merciline,"Montréal, Québec",Business Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727253736?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727249353,Portal Development Business Analyst,Jose Merciline,"Montréal, Québec",Business Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727249353?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727253996,Business Analyst / Scrum Master,Jose Merciline,"Montréal, Québec",Business Analyst,Hybrid,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727253996?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727189556,Senior Technical Business Analyst,Mitra Innovation,Canada,Business Analyst,Remote,Adzuna,IT Jobs,contract,,114400 - 120640,https://www.adzuna.ca/details/5727189556?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727183731,Scrum Master and Business Analyst,Jose Merciline,"Montréal, Québec",Business Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727183731?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727923848,Data Scientist,Belcan,"Mississauga, Peel region",Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727923848?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727917752,Data Scientist,Valnet Inc.,"Montréal, Québec",Data Scientist,On-site,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727917752?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727347474,Data Scientist,BDO Canada,"Kitchener, Waterloo region",Data Scientist,Not Specified,Adzuna,Accounting & Finance Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727347474?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5666145716,Sr. Data Scientist - GenAI,Manulife,"Toronto, Ontario",Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5666145716?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727242305,"Senior Data Scientist, GenAI",Fiddlehead Technology,"Mcquade, Moncton",Data Scientist,Hybrid,Adzuna,IT Jobs,Not Specified,,86000 - 103993,https://www.adzuna.ca/details/5727242305?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727272463,"Manager, Credit Strategy and Data Science",Royal Bank of Canada,Canada,Other,Not Specified,Adzuna,Accounting & Finance Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727272463?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5310150554,Faculty Member of Data Science (Limited Term),University of Fredericton,"Lower St. Marys, Fredericton",Other,Not Specified,Adzuna,Teaching Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5310150554?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727745968,"Data Scientist III, TD Auto Finance",TD Bank,"Toronto, Ontario",Data Scientist,Not Specified,Adzuna,Accounting & Finance Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727745968?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5702886621,Senior Data Scientist - Shopping Experience (Search),Instacart,Canada,Data Scientist,Not Specified,Adzuna,IT Jobs,permanent,,161000 - 170000,https://www.adzuna.ca/details/5702886621?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5654012592,Full Stack Data Science Engineering Specialist,TD Bank,Canada,Other,Not Specified,Adzuna,IT Jobs,Not Specified,,187500 - 261000,https://www.adzuna.ca/details/5654012592?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5653276020,Full Stack Data Science Engineering Specialist,TD Bank,"Toronto, Ontario",Other,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5653276020?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
